,token,name,symbol
20614,975929,12AFIL29,12AFIL29
20615,975964,NWF290824,NWF290824
20616,975943,1001ACA26,1001ACA26
20617,975955,1050NFL27A,1050NFL27A
20618,975966,1175MFL026,1175MFL026
20619,975974,835JSL29,835JSL29
20620,975976,843JSL31,843JSL31
20621,975986,925MOFSL32,925MOFSL32
20622,975993,820PFL29,820PFL29
20623,976001,875AVHFI29,875AVHFI29
20624,976002,885SA24T,885SA24T
20625,976003,844RSEPL29,844RSEPL29
20626,976020,0CIPL28,0CIPL28
20627,976032,10DKGFSP27,10DKGFSP27
20628,976036,1045MFL32,1045MFL32
20629,976056,940AFSL27,940AFSL27
20630,976058,135NFPL27,135NFPL27
20631,976069,940AKCFL27,940AKCFL27
20632,976072,945PLKIG27,945PLKIG27
20633,976087,949KIIFB31,949KIIFB31
20634,976088,949KIIFB32,949KIIFB32
20635,976098,95HHFL39,95HHFL39
20636,976110,9IKFFL27,9IKFFL27
20637,976116,975SCL29A,975SCL29A
20638,976198,754MBP28,754MBP28
20639,976136,896SFL27,896SFL27
20640,976168,832KPIL27A,832KPIL27A
20641,976178,920DCBBL34,920DCBBL34
20642,976205,AXFL291124,AXFL291124
20643,976213,1040MCSL26,1040MCSL26
20644,976217,1125IML26,1125IML26
20645,976222,775KMPL27,775KMPL27
20646,976251,SFL24,SFL24
20647,976258,735IIFCL34,735IIFCL34
20648,976261,96MFSL26,96MFSL26
20649,976271,74PFCL30A,74PFCL30A
20650,976272,835MRHF34,835MRHF34
20651,976275,1011VCL26,1011VCL26
20652,976278,980IKFHF28,980IKFHF28
20653,976289,942KIIFB29,942KIIFB29
20654,976298,84HHFL28,84HHFL28
20655,976313,775UNOML27,775UNOML27
20656,976314,1350SPL28,1350SPL28
20657,976317,938ARFL29,938ARFL29
20658,976322,13IML27,13IML27
20659,976323,995SCL35,995SCL35
20660,976344,95IFSL27,95IFSL27
20661,976346,1130KFL27,1130KFL27
20662,976369,98AFPL28,98AFPL28
20663,976372,1350LLDL29,1350LLDL29
20664,976376,1115MHFC30,1115MHFC30
20665,976386,823JDFI28,823JDFI28
20666,976421,975OFS27,975OFS27
20667,976438,91PFL35,91PFL35
20668,976442,1288RST626,1288RST626
20669,976454,830MMFSL35,830MMFSL35
20670,976463,74PFCL35,74PFCL35
20671,976468,875JEL28,875JEL28
20672,976474,940OPL27,940OPL27
20673,976478,0ICLFL30B,0ICLFL30B
20674,976497,11RDCCL28,11RDCCL28
20675,976481,895AFIP29,895AFIP29
20676,976495,775PFCL26A,775PFCL26A
20677,976496,745PFCL28,745PFCL28
20678,976503,1350SPL28A,1350SPL28A
20679,976518,950HLFLPER,950HLFLPER
20680,976549,949KIIF29,949KIIF29
20681,976559,1025GROT29,1025GROT29
20682,976579,715NBFID35,715NBFID35
20683,976588,1010V32526,1010V32526
20684,976598,755BFL35,755BFL35
20685,976604,76KMPL28,76KMPL28
20686,976612,1150AFL27,1150AFL27
20687,976614,694PGCIL35,694PGCIL35
20688,976626,765PFL27,765PFL27
20689,976629,690HUDCO32,690HUDCO32
20690,976657,RRNST32,RRNST32
20691,976672,686NHPCL35,686NHPCL35
20692,976682,912PFL27,912PFL27
20693,976719,925VJ16T34,925VJ16T34
20694,976723,741HDBFS30,741HDBFS30
20695,976734,708JCL28,708JCL28
20696,976738,647IRFC28,647IRFC28
20697,976737,12LVAM25,12LVAM25
20698,976742,775APSE40,775APSE40
20699,976753,9HLFL35,9HLFL35
20700,976758,1135MBFL27,1135MBFL27
20701,976760,703RTL30,703RTL30
20702,976797,AAHS13625,AAHS13625
20703,976773,778ABSL35,778ABSL35
20704,976777,CFSL110625,CFSL110625
20705,976790,758PFL28,758PFL28
20706,976836,14PCLD29,14PCLD29
20707,976840,13PCLD29,13PCLD29
20708,976851,1175MFL27,1175MFL27
20709,976855,10NFL27,10NFL27
20710,976865,1125MBFL27,1125MBFL27
20711,976883,784LBTL44,784LBTL44
20712,976908,ICLF10725,ICLF10725
20713,976926,ICFSL18725,ICFSL18725
20714,976936,858KFC32,858KFC32
20715,976939,858KFC35,858KFC35
20716,976947,825AFPL28,825AFPL28
20717,976956,91PFL30,91PFL30
20718,976967,EFCL30725,EFCL30725
20719,976968,EFCL300725,EFCL300725
20720,976979,960ESFBL30,960ESFBL30
20721,976988,12AFIL30A,12AFIL30A
20722,976991,12AFIL27D,12AFIL27D
20723,977015,698PGCIL35,698PGCIL35
20724,977017,1030NFL27,1030NFL27
20725,977025,91HLFL31,91HLFL31
20726,977032,1225PFSP28,1225PFSP28
20727,977034,842ABCLPER,842ABCLPER
20728,977060,760IIL37,760IIL37
20729,977074,123LVJ29,123LVJ29
20730,977076,1152SRGH31,1152SRGH31
20731,977080,10PLRPLD35,10PLRPLD35
20732,977094,1120KSL27,1120KSL27
20733,977108,940IKFFL27,940IKFFL27
20734,977118,7299KMPL28,7299KMPL28
20735,977174,95KRL28,95KRL28
20736,977179,1735ATPL29,1735ATPL29
20737,977183,1175NCPL27,1175NCPL27
20738,977186,99SFCPL27,99SFCPL27
20739,977192,1725CPPL30,1725CPPL30
20740,977200,925HLFL31,925HLFL31
20741,977206,705JCL27,705JCL27
20742,977217,785BPRPL30,785BPRPL30
20743,977226,1350LLD29,1350LLD29
20744,977265,0360OPL28,0360OPL28
20745,977275,74IIF35,74IIF35
20746,977295,715NBFID40,715NBFID40
20747,977302,840JFSL27,840JFSL27
20748,977320,727ABL35,727ABL35
20749,977333,1155KFL27,1155KFL27
20750,977345,1135AFSL27,1135AFSL27
20751,977356,1025NBS27A,1025NBS27A
20752,977371,845PDL2027,845PDL2027
20753,977376,NSL151225,NSL151225
20754,977393,BIREI30RR,BIREI30RR
20755,977396,1050SRFC28,1050SRFC28
20756,977399,12CVL27,12CVL27
20757,977403,115SSFL28,115SSFL28
20758,977406,14AFIL28,14AFIL28
20759,977412,1095FFL28A,1095FFL28A
20760,977423,115KFL29,115KFL29
20761,977425,1175FCPL28,1175FCPL28
20762,977433,725AIPPL29,725AIPPL29
20763,977446,945KFIL28,945KFIL28
20764,953833,9SCL26R,9SCL26R
20765,954000,960ECL26A,960ECL26A
20766,954307,1210PFLB,1210PFLB
20767,954382,EARCNIF26C,EARCNIF26C
20768,954427,878LTF26,878LTF26
20769,954508,1210PFLC,1210PFLC
20770,954721,813PGCIL26,813PGCIL26
20771,954461,885BFL26A,885BFL26A
20772,954634,880AFL26,880AFL26
20773,954744,925BCL26,925BCL26
20774,954872,121PFLPER,121PFLPER
20775,954935,805BFL26,805BFL26
20776,954984,84300LTF,84300LTF
20777,954989,755PFCL26A,755PFCL26A
20778,954991,PREPLZC28,PREPLZC28
20779,955183,749NTPC31,749NTPC31
20780,955445,805HDBFS26,805HDBFS26
20781,955561,723PFCL27,723PFCL27
20782,955610,718PFCL27,718PFCL27
20783,955641,805LTF27A,805LTF27A
20784,955693,115PFLPER,115PFLPER
20785,955992,1108HDFC27,1108HDFC27
20786,956048,85500KMI27,85500KMI27
20787,956064,88KTL26,88KTL26
20788,956276,975ECL27,975ECL27
20789,956528,749IRFC27,749IRFC27
20790,956535,752NHPC26,752NHPC26
20791,956617,815BFL27,815BFL27
20792,956683,756HBL27,756HBL27
20793,956797,720PGCIL27,720PGCIL27
20794,956927,808AFL27,808AFL27
20795,956939,748NABAR32,748NABAR32
20796,957209,975UPPCL27,975UPPCL27
20797,957246,975ECLPER,975ECLPER
20798,957441,91ABHF26,91ABHF26
20799,957468,842HDB28,842HDB28
20800,957649,87ABCLPERP,87ABCLPERP
20801,957680,845HDB28,845HDB28
20802,957844,88SCL28,88SCL28
20803,957932,9ILFSL28,9ILFSL28
20804,958165,940MRHFL28,940MRHFL28
20805,958353,9HDFCB28,9HDFCB28
20806,958410,93SCL28,93SCL28
20807,958466,866HDFCB28,866HDFCB28
20808,958487,915ABCL28,915ABCL28
20809,958588,858HUDC29A,858HUDC29A
20810,958661,83REC29,83REC29
20811,958747,885REC29,885REC29
20812,958814,895ABCL29,895ABCL29
20813,958831,1164MECL29,1164MECL29
20814,958851,780NHAI29,780NHAI29
20815,958893,899KFC26,899KFC26
20816,958897,734PGCIL34,734PGCIL34
20817,958982,829REC34,829REC34
20818,959012,8IREDA29,8IREDA29
20819,959043,1285AFSL26,1285AFSL26
20820,959103,78NHAI2034,78NHAI2034
20821,959286,713NHPCL28,713NHPCL28
20822,959288,713NHPCL30,713NHPCL30
20823,959380,689NHPCL28,689NHPCL28
20824,959386,825REC30,825REC30
20825,959550,802IHFCL30,802IHFCL30
20826,959552,755NEEPC28,755NEEPC28
20827,959566,69IRFC35,69IRFC35
20828,959581,725HDFCB30,725HDFCB30
20829,959666,81LTF30,81LTF30
20830,959728,18NREPL27,18NREPL27
20831,959790,641IRFC31,641IRFC31
20832,959894,705PFC30,705PFC30
20833,960244,795LTF35,795LTF35
20834,960267,865JMFPL30,865JMFPL30
20835,960364,743ABCL30,743ABCL30
20836,960371,649NABAR30,649NABAR30
20837,960399,TFSRIRR27,TFSRIRR27
20838,960428,797RECPER,797RECPER
20839,960437,702REC36,702REC36
20840,960462,925SFL30,925SFL30
20841,960480,686NHPC29,686NHPC29
20842,961760,704REC28,704REC28
20843,961782,851HUDCO28,851HUDCO28
20844,961792,892NHPC33,892NHPC33
20845,961797,850IIFCL33,850IIFCL33
20846,961857,873HUDCO29,873HUDCO29
20847,961859,871HUDCO34,871HUDCO34
20848,961865,896HUDCO34,896HUDCO34
20849,961895,880IIFCL29,880IIFCL29
20850,972563,97IFCI30A,97IFCI30A
20851,972730,93DVC27,93DVC27
20852,972763,998IFCI37,998IFCI37
20853,972791,739IRFC27B,739IRFC27B
20854,972826,869DVC28,869DVC28
20855,972878,876IFCI29,876IFCI29
20856,973027,955TCAPERA,955TCAPERA
20857,973036,728NHAI39,728NHAI39
20858,973037,975HLFL026,975HLFL026
20859,973086,777TPCL30,777TPCL30
20860,973087,777TPCL31,777TPCL31
20861,973116,725IIL26,725IIL26
20862,973153,975HLFL28,975HLFL28
20863,973163,932THFL31,932THFL31
20864,973271,727AFL31,727AFL31
20865,973407,606PFCL26,606PFCL26
20866,973489,644HDFC28,644HDFC28
20867,973424,752ICICI32,752ICICI32
20868,973434,68EOPRE26,68EOPRE26
20869,973519,695PFCL31,695PFCL31
20870,973583,710PNB31,710PNB31
20871,973695,1130UCL27,1130UCL27
20872,973704,776AFLPERP,776AFLPERP
20873,973720,850PNBPER,850PNBPER
20874,973735,899JMFCS32,899JMFCS32
20875,973834,740NL27,740NL27
20876,973837,718HDFCB32,718HDFCB32
20877,973878,970UPPC30,970UPPC30
20878,973911,790JMFH27,790JMFH27
20879,973949,786HDFCB32,786HDFCB32
20880,974008,850VFL28,850VFL28
20881,974026,875HPL29,875HPL29
20882,974028,895HPL27,895HPL27
20883,974051,865JMFPL32,865JMFPL32
20884,974094,93AUFL32A,93AUFL32A
20885,974114,1125ISFL28,1125ISFL28
20886,974122,76BFL27,76BFL27
20887,974150,165SPPL26,165SPPL26
20888,974171,715PFCL27,715PFCL27
20889,974206,830PNBPERP,830PNBPERP
20890,974231,784BHFL32,784BHFL32
20891,974249,001HCCL31,001HCCL31
20892,974282,995UPPCL26,995UPPCL26
20893,974307,817CFSL32,817CFSL32
20894,974309,PMPLZC28,PMPLZC28
20895,974338,137VRKPL47,137VRKPL47
20896,974368,798BHFL27,798BHFL27
20897,974387,744IOCL27,744IOCL27
20898,974574,890TIAL30,890TIAL30
20899,974576,925AFS26A,925AFS26A
20900,974554,757NABAR26,757NABAR26
20901,974599,759NHPCL35,759NHPCL35
20902,974600,759NHPCL34,759NHPCL34
20903,974618,807AFL28,807AFL28
20904,974619,81577KMI26,81577KMI26
20905,974622,779NHB26,779NHB26
20906,974625,18PAIPL28,18PAIPL28
20907,974628,920FSBFL26,920FSBFL26
20908,974637,EAAAL01926,EAAAL01926
20909,974638,11HFL28A,11HFL28A
20910,974682,785KMBL30,785KMBL30
20911,974684,HDBZC28,HDBZC28
20912,974713,890KFC33,890KFC33
20913,974758,1015VCL26,1015VCL26
20914,974762,790BFL28,790BFL28
20915,974774,VDPMLD35,VDPMLD35
20916,974778,748HUDCL26,748HUDCL26
20917,974781,770TGT41,770TGT41
20918,974808,799AFL26,799AFL26
20919,974831,960GDPL26,960GDPL26
20920,974846,737PFCL26,737PFCL26
20921,974854,1370AIP32B,1370AIP32B
20922,974858,765HDFCB33,765HDFCB33
20923,974870,891JMCSL26,891JMCSL26
20924,974890,9JMFCSL27,9JMFCSL27
20925,974903,975HHFL30,975HHFL30
20926,974910,837OPAL26,837OPAL26
20927,974950,815GPL26,815GPL26
20928,974977,802ABHF28,802ABHF28
20929,974995,807KIDFL28,807KIDFL28
20930,975010,1005MFL29,1005MFL29
20931,975022,910MFL2026,910MFL2026
20932,975023,17ENGDPL29,17ENGDPL29
20933,975029,85AHFL26A,85AHFL26A
20934,975037,960DIAL30A,960DIAL30A
20935,975050,1195NFL26,1195NFL26
20936,975057,1125ESFB29,1125ESFB29
20937,975066,9096JMFS26,9096JMFS26
20938,975067,1085IHFL26,1085IHFL26
20939,975073,9MSFL28,9MSFL28
20940,975076,799MMFSL26,799MMFSL26
20941,975080,753IIFCL38,753IIFCL38
20942,975083,DLF20923,DLF20923
20943,975094,11VAMPL27,11VAMPL27
20944,975096,975INDIG28,975INDIG28
20945,975116,GHFRESET28,GHFRESET28
20946,975122,JMFHL28923,JMFHL28923
20947,975124,772TPCL32,772TPCL32
20948,975134,910DXX29,910DXX29
20949,975150,1010CIFC26,1010CIFC26
20950,975181,1295NMS28,1295NMS28
20951,975206,1075ARKA29,1075ARKA29
20952,975213,890SFL28,890SFL28
20953,975218,780REC26,780REC26
20954,975223,990AUXI26,990AUXI26
20955,975234,774DDL38,774DDL38
20956,975238,767IIFCL38,767IIFCL38
20957,975255,771HDFCB33,771HDFCB33
20958,975264,975MFL28,975MFL28
20959,975271,895KIIFB32,895KIIFB32
20960,975280,13EFL29,13EFL29
20961,975292,960CFSL29,960CFSL29
20962,975315,765PGCIL34,765PGCIL34
20963,975334,804BHFL27,804BHFL27
20964,975336,NWILZC27,NWILZC27
20965,975339,915SFL29,915SFL29
20966,975354,890ACL29,890ACL29
20967,975355,8ABHF34,8ABHF34
20968,975361,1175AIHF27,1175AIHF27
20969,975396,792BFL34,792BFL34
20970,975409,757BOB34,757BOB34
20971,975411,865AHFL27,865AHFL27
20972,975412,1325AFIP27,1325AFIP27
20973,975422,764RL27,764RL27
20974,975428,1133LFL26,1133LFL26
20975,975429,AHL22244,AHL22244
20976,975450,93OPL26,93OPL26
20977,975467,91SFL27A,91SFL27A
20978,975479,825SCCL29,825SCCL29
20979,975488,889KFC31,889KFC31
20980,975489,889KFC32,889KFC32
20981,975497,780TRCL29,780TRCL29
20982,975522,755BSNL34,755BSNL34
20983,975573,86MFL34,86MFL34
20984,975599,829AXFL27,829AXFL27
20985,975601,802IHFC29,802IHFC29
20986,975610,1175AFI27,1175AFI27
20987,975616,12AFI26,12AFI26
20988,975617,1225AFI27,1225AFI27
20989,975627,785UML27,785UML27
20990,975632,1040SCNL27,1040SCNL27
20991,975640,995PDL29,995PDL29
20992,975643,NWFL3524,NWFL3524
20993,975681,1053SCNL29,1053SCNL29
20994,975686,12NCPL26,12NCPL26
20995,975689,DKGF240524,DKGF240524
20996,975700,SFL30524,SFL30524
20997,975704,12ICLFL27,12ICLFL27
20998,975721,IFSL060624,IFSL060624
20999,975727,1025SFL29A,1025SFL29A
21000,975734,TRILRE27,TRILRE27
21001,975737,855HDBFPRP,855HDBFPRP
21002,975751,950OPL26,950OPL26
21003,975776,736SBOI39,736SBOI39
21004,975781,1215NGPL29,1215NGPL29
21005,975831,8KMTL27,8KMTL27
21006,975791,915SFL29A,915SFL29A
21007,975811,1075SSF26B,1075SSF26B
21008,975826,739IRFC34,739IRFC34
21009,975834,1004DCAL26,1004DCAL26
21010,975875,990AXFPL27,990AXFPL27
21011,975876,985STEL26,985STEL26
21012,975893,755RECL26,755RECL26
21013,953756,LTH300316,LTH300316
21014,975900,736NBFID44,736NBFID44
21015,975907,925VAJRA31,925VAJRA31
21016,975908,12CSAIPL26,12CSAIPL26
21017,953764,955AHFL26C,955AHFL26C
21018,953888,9SCL2026,9SCL2026
21019,953899,805NTPC26,805NTPC26
21020,953943,851IIL26,851IIL26
21021,954040,810NTPC26,810NTPC26
21022,954048,85ABL26,85ABL26
21023,954058,844HDFCB26,844HDFCB26
21024,954264,920BOM26,920BOM26
21025,954375,935APSE26A,935APSE26A
21026,954448,885BFL26,885BFL26
21027,954533,879HDBFS26,879HDBFS26
21028,954722,813PGCIL27,813PGCIL27
21029,954726,813PGCIL31,813PGCIL31
21030,954730,797PGCIL26,797PGCIL26
21031,954934,10AHFL26,10AHFL26
21032,955145,720NABAR31,720NABAR31
21033,955248,815LTF26,815LTF26
21034,955443,736PGCIL26,736PGCIL26
21035,955462,835KMIL26,835KMIL26
21036,955584,71PFCL27,71PFCL27
21037,955625,1040PFL27,1040PFL27
21038,955986,775PFCL27,775PFCL27
21039,955999,783IRFC27,783IRFC27
21040,956065,88KTL27,88KTL27
21041,956143,805IREDA27,805IREDA27
21042,956235,2EARC27C,2EARC27C
21043,956337,850MRHFL27,850MRHFL27
21044,956427,82LTF32,82LTF32
21045,956666,950AFSL27,950AFSL27
21046,957050,925ECL27A,925ECL27A
21047,957083,925ECLF27A,925ECLF27A
21048,957109,765APSEZ27,765APSEZ27
21049,957186,765PFCL27,765PFCL27
21050,957228,875CFSER,875CFSER
21051,957442,91ABHF26A,91ABHF26A
21052,957642,897ABCL26,897ABCL26
21053,957683,843SCL28A,843SCL28A
21054,957727,865ILFS28,865ILFS28
21055,957889,10FEL26,10FEL26
21056,957962,910ILFSL28,910ILFSL28
21057,958172,940HDB99,940HDB99
21058,958246,91164YES28,91164YES28
21059,958275,EELNIFT28,EELNIFT28
21060,958338,91LTF28,91LTF28
21061,958438,865RIL28,865RIL28
21062,958575,955SCPSL29,955SCPSL29
21063,958587,824PGCIL29,824PGCIL29
21064,958607,98359TSL34,98359TSL34
21065,958612,9855IRT4A2,9855IRT4A2
21066,958625,10025IRTA2,10025IRTA2
21067,958659,835IRFC29,835IRFC29
21068,958674,855HDFCB29,855HDFCB29
21069,958687,825KMBL26,825KMBL26
21070,958692,830IRFC29,830IRFC29
21071,958738,823IRFC29,823IRFC29
21072,958807,792NHAI29,792NHAI29
21073,958811,894ABHF29,894ABHF29
21074,958878,1427SML26,1427SML26
21075,958916,1023CGCL29,1023CGCL29
21076,959119,778NABAR34,778NABAR34
21077,959126,155SCNL26,155SCNL26
21078,959160,738PGCIL30,738PGCIL30
21079,959198,784BOB35,784BOB35
21080,959211,9MRHFL30,9MRHFL30
21081,959311,92VL30,92VL30
21082,959459,68NHPCL29,68NHPCL29
21083,959461,755REC30,755REC30
21084,959473,74PFCL30,74PFCL30
21085,959502,779PFCL30,779PFCL30
21086,959839,645NABAR31,645NABAR31
21087,960072,77KFC27,77KFC27
21088,960082,145BML27,145BML27
21089,960150,81LTF32,81LTF32
21090,960183,75IHFCL30,75IHFCL30
21091,960226,707IHF30,707IHF30
21092,960232,659NABAR35,659NABAR35
21093,960256,685IRFCL40,685IRFCL40
21094,960281,7LKCP26B,7LKCP26B
21095,960323,79MRHFL30,79MRHFL30
21096,960349,1101MECL30,1101MECL30
21097,960476,605NLC26,605NLC26
21098,960477,745AFL31,745AFL31
21099,960489,975HLFL26,975HLFL26
21100,961707,IIFCLBDIS3,IIFCLBDIS3
21101,961732,810IRFC27,810IRFC27
21102,961780,862REC33,862REC33
21103,961795,838IIFCL28,838IIFCL28
21104,961798,875IIFCL33,875IIFCL33
21105,961800,854PFCL28,854PFCL28
21106,961822,891IIFCL34,891IIFCL34
21107,961851,900KPL29,900KPL29
21108,961828,840IRFC29,840IRFC29
21109,961875,888REC29,888REC29
21110,961897,880IIFCL34,880IIFCL34
21111,972578,IFCI38,IFCI38
21112,972693,777IRFC26,777IRFC26
21113,972722,872IFCI27D,872IFCI27D
21114,972773,990IFCI37D,990IFCI37D
21115,972790,738IRFC27,738IRFC27
21116,972857,848NHAI28,848NHAI28
21117,973073,925PFL26,925PFL26
21118,973154,675SPTL26,675SPTL26
21119,973232,91TCAPPERP,91TCAPPERP
21120,973340,875SFL31,875SFL31
21121,973345,697NABAR36,697NABAR36
21122,973408,715PFC36,715PFC36
21123,973438,669NTPC31,669NTPC31
21124,973508,640JUPPL29,640JUPPL29
21125,973520,71ABCL31,71ABCL31
21126,973524,675IIL27,675IIL27
21127,973540,772SBIPER,772SBIPER
21128,973553,786BOM31,786BOM31
21129,973562,768HDB31,768HDB31
21130,973567,710HEGI31,710HEGI31
21131,973579,745MMFSL31,745MMFSL31
21132,973610,705HDFCB31,705HDFCB31
21133,973630,742AFL31,742AFL31
21134,973645,755SBIPERP,755SBIPERP
21135,973646,675IIDL27,675IIDL27
21136,973659,113UCL27,113UCL27
21137,973663,685NLC32,685NLC32
21138,973672,655ICHCL26,655ICHCL26
21139,973692,748MRPL32,748MRPL32
21140,973751,765AGEUP29,765AGEUP29
21141,973752,775AGEUP31,775AGEUP31
21142,973756,730PDPL26,730PDPL26
21143,973761,73PSEPL26,73PSEPL26
21144,973794,BFLZC26,BFLZC26
21145,973818,730CFSL29,730CFSL29
21146,973907,7RMIL26,7RMIL26
21147,973910,735EOPR27,735EOPR27
21148,974060,820MMFSL32,820MMFSL32
21149,974063,8AHL2042,8AHL2042
21150,974074,870TIAPL26,870TIAPL26
21151,974109,1224AIHF27,1224AIHF27
21152,974111,872SFL32,872SFL32
21153,974112,EELGSEC26B,EELGSEC26B
21154,974136,8GRIL29,8GRIL29
21155,974183,760THDC32,760THDC32
21156,974202,772HEGIC32,772HEGIC32
21157,974240,835MRHFL32,835MRHFL32
21158,974286,995UPPCL30,995UPPCL30
21159,974289,875SYTL29,875SYTL29
21160,974325,804HDB26,804HDB26
21161,974354,8MTNL32,8MTNL32
21162,974379,SFLGSEC26,SFLGSEC26
21163,974388,806AFL32,806AFL32
21164,974396,763KMBL29,763KMBL29
21165,974407,795ABCL27,795ABCL27
21166,974408,751SBI32,751SBI32
21167,974411,779IREDA32,779IREDA32
21168,974413,8BOM32,8BOM32
21169,974459,840PNBPERP,840PNBPERP
21170,974472,792ABCL27,792ABCL27
21171,974485,797KIDF28,797KIDF28
21172,974541,810ATL28,810ATL28
21173,974542,815ATL31,815ATL31
21174,974583,83AHFL28,83AHFL28
21175,974586,778MTNL33,778MTNL33
21176,974587,804BHFL33,804BHFL33
21177,974588,909THFL33,909THFL33
21178,974604,759NHPCL30,759NHPCL30
21179,974606,759NHPCL28,759NHPCL28
21180,974610,820SBIPERP,820SBIPERP
21181,974612,910STL26,910STL26
21182,974620,81379KMI26,81379KMI26
21183,974633,805KMPL28,805KMPL28
21184,974664,98BTPL26,98BTPL26
21185,974673,865MFL27,865MFL27
21186,974677,758BPCL26,758BPCL26
21187,974689,790JKCL28,790JKCL28
21188,974690,83KIDFL28,83KIDFL28
21189,974694,865MFL26,865MFL26
21190,974696,865MFL27A,865MFL27A
21191,974709,890KFC29,890KFC29
21192,974735,790TRCL27,790TRCL27
21193,974742,890TIAPL28,890TIAPL28
21194,974789,805IIL28,805IIL28
21195,974793,1110SSFL26,1110SSFL26
21196,974821,1024RSGP26,1024RSGP26
21197,974843,785SCPSL28,785SCPSL28
21198,974848,VPDPLZC28,VPDPLZC28
21199,974866,778BHFL26,778BHFL26
21200,974874,746IIFCL33,746IIFCL33
21201,974905,91FSBFL26,91FSBFL26
21202,974933,795IIL28A,795IIL28A
21203,974944,774PNB38,774PNB38
21204,974947,HDBFSLRE26,HDBFSLRE26
21205,974989,94AFS26,94AFS26
21206,975036,735IGT38,735IGT38
21207,975044,784IGT30,784IGT30
21208,975068,803MBPR26,803MBPR26
21209,975070,776THDC33,776THDC33
21210,975090,830GPL27,830GPL27
21211,975107,995PDL26,995PDL26
21212,975112,815HEGIC33,815HEGIC33
21213,975128,875SHFL26,875SHFL26
21214,975129,875SFLTD26,875SFLTD26
21215,975155,810KMPL26,810KMPL26
21216,975182,8860JFHL26,8860JFHL26
21217,975191,771REC33,771REC33
21218,975195,809KMPL26,809KMPL26
21219,975200,892JMFPL26,892JMFPL26
21220,975229,1420SML29,1420SML29
21221,975248,767IRFC33,767IRFC33
21222,975268,895KIIFB28,895KIIFB28
21223,975281,855PNBPER,855PNBPER
21224,975287,RSGPLMLD27,RSGPLMLD27
21225,975307,1025HF26,1025HF26
21226,975312,777IREDA27,777IREDA27
21227,975321,840DLFL27,840DLFL27
21228,975340,810BFL29,810BFL29
21229,975364,885HHFL27,885HHFL27
21230,975383,920MOFL34,920MOFL34
21231,975385,930JFCL26,930JFCL26
21232,975399,788IGT29,788IGT29
21233,975402,11034BB26,11034BB26
21234,975457,805ABREL27,805ABREL27
21235,975400,788IGT2029,788IGT2029
21236,975430,AIPLREST29,AIPLREST29
21237,975463,975KFIL26,975KFIL26
21238,975472,13KCPL27,13KCPL27
21239,975477,735PGCIL34,735PGCIL34
21240,975480,990VCL26,990VCL26
21241,975483,796PIL28,796PIL28
21242,975498,990AKFL26,990AKFL26
21243,975499,734IIFCL39,734IIFCL39
21244,975500,EELGSEC27,EELGSEC27
21245,975516,825NHL29,825NHL29
21246,975527,970MGICL34,970MGICL34
21247,975531,837KMIL27,837KMIL27
21248,975542,845MRHFL27,845MRHFL27
21249,975584,990NVL0334,990NVL0334
21250,975587,814KMPL27,814KMPL27
21251,975611,125AFI29,125AFI29
21252,975612,AFIL260324,AFIL260324
21253,975633,807IHFC27,807IHFC27
21254,975648,771NEEPC34,771NEEPC34
21255,975651,807IHFCL26,807IHFCL26
21256,975652,1076LFL26,1076LFL26
21257,975659,995AHL29,995AHL29
21258,975667,8ERCSL26,8ERCSL26
21259,975690,950HLFL29,950HLFL29
21260,975698,1130AFL29,1130AFL29
21261,975707,0ICLFL27,0ICLFL27
21262,975712,1150CTM26,1150CTM26
21263,975713,119ACAP26,119ACAP26
21264,975714,12ACAP29,12ACAP29
21265,975725,0SFL27,0SFL27
21266,975739,990MCSL26,990MCSL26
21267,975741,114KFL27,114KFL27
21268,975763,794MBPR31,794MBPR31
21269,975773,0ICLFL27A,0ICLFL27A
21270,975777,839OPAL27,839OPAL27
21271,975779,980VFL28,980VFL28
21272,975797,1148LIFL27,1148LIFL27
21273,975800,743NBFID34,743NBFID34
21274,975806,12MFIL26,12MFIL26
21275,975813,820ABSLI34,820ABSLI34
21276,975814,798BHFL26,798BHFL26
21277,975860,830ABHFL34,830ABHFL34
21278,975865,995PDL27,995PDL27
21279,975879,1175NFP27,1175NFP27
21280,975888,788UML27,788UML27
21281,975890,799RCFL27,799RCFL27
21282,975894,825SCPSL34,825SCPSL34
21283,975902,8IIDL29,8IIDL29
